moving_window:170,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.165091468576,-0.988285823079,257,92836557.645
moving_window:483,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.164917657069,-0.836628820071,213,92228579.2662
moving_window:493,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.162425298512,-0.859770080186,212,83926847.8384
moving_window:169,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.161318880427,-0.988285814692,260,80479927.6383
moving_window:80,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.16084095206,-0.756791604819,444,79034148.3264
moving_window:83,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.159887073072,-0.783384352878,446,76224057.4058
moving_window:82,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.159230142705,-0.793091910374,451,74345794.7427
moving_window:92,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.159125834251,-0.766296762764,437,74051752.5057
moving_window:151,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.158700644846,-0.992064543714,260,72864871.4699
moving_window:495,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.158670281089,-0.870059526183,216,72780828.4299
moving_window:109,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.158537105095,-0.714313082642,392,72413331.7285
moving_window:499,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.157321455781,-0.876984194232,215,69141522.9737
moving_window:5,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.155616060965,-0.969726319229,2022,64793936.16
moving_window:163,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.154122575427,-0.988285794834,265,61206878.0898
moving_window:115,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.152357858174,-0.723819649277,395,57218022.343
moving_window:48,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.151029107169,-0.996357134568,294,54383387.0608
moving_window:497,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.150413049745,-0.904306179265,217,53116167.4982
moving_window:114,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.150039374198,-0.731268440665,395,52361632.7213
moving_window:93,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.150026832158,-0.993460983292,263,52336490.0785
moving_window:136,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.149874619144,-0.784981552651,377,52032292.239
moving_window:199,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.149455384498,-0.722165510395,296,51203357.3773
moving_window:200,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.149200518459,-0.722163353348,295,50705744.3866
moving_window:135,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.149079758099,-0.784977957981,371,50471619.181
moving_window:118,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.148768047545,-0.712998652915,402,49872159.8637
moving_window:120,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.148563162232,-0.73841393706,397,49481935.0023
moving_window:265,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.148182235355,-0.98762016733,234,48764336.869
moving_window:87,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.148101057751,-0.993460979804,273,48612732.6469
moving_window:54,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.147983392868,-0.996111098621,287,48393803.5688
moving_window:192,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.147835472197,-0.748754325506,301,48119946.8156
moving_window:227,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.147830425312,-0.987620165738,229,48110629.9036
